Metro,Type,Month,Dimension,Measure,Value,YoY
San Francisco,Industry,2018-07,Nonprofit,Median Base Pay,64388,
San Francisco,Industry,2018-07,Private Security,Median Base Pay,63488,
San Francisco,Industry,2018-07,Real Estate,Median Base Pay,66573,
San Francisco,Industry,2018-07,Recruiting & Staffing,Median Base Pay,64964,
San Francisco,Industry,2018-07,Restaurants & Bars,Median Base Pay,63239,
San Francisco,Industry,2018-07,Retail,Median Base Pay,63522,
San Francisco,Industry,2018-07,Supermarkets,Median Base Pay,65406,
San Francisco,Industry,2018-07,Telecommunications,Median Base Pay,67411,
San Francisco,Industry,2018-07,Transportation & Logistics,Median Base Pay,68105,
San Francisco,Industry,2018-07,Travel & Tourism,Median Base Pay,64740,
San Francisco,Industry,2018-07,Wholesale,Median Base Pay,67515,
Seattle,Industry,2018-07,Accounting & Legal,Median Base Pay,61348,
Seattle,Industry,2018-07,Aerospace & Defense,Median Base Pay,63716,
Seattle,Industry,2018-07,Architecture & Civil Engineering,Median Base Pay,61700,
Seattle,Industry,2018-07,Arts & Entertainment,Median Base Pay,54344,
Seattle,Industry,2018-07,Automotive,Median Base Pay,55735,
Seattle,Industry,2018-07,Banking & Financial Services,Median Base Pay,60628,
Seattle,Industry,2018-07,Beauty & Fitness,Median Base Pay,55037,
Seattle,Industry,2018-07,Biotech & Pharmaceuticals,Median Base Pay,63805,
Seattle,Industry,2018-07,Business Services,Median Base Pay,57896,
Seattle,Industry,2018-07,Computer Software & Hardware,Median Base Pay,62213,
Seattle,Industry,2018-07,Construction,Median Base Pay,60012,
Seattle,Industry,2018-07,Consulting,Median Base Pay,61740,
Seattle,Industry,2018-07,Consumer Electronics,Median Base Pay,55168,
Seattle,Industry,2018-07,Consumer Services,Median Base Pay,54507,
Seattle,Industry,2018-07,Education & Schools,Median Base Pay,56148,
Seattle,Industry,2018-07,Energy & Utilities,Median Base Pay,65315,
Seattle,Industry,2018-07,Facilities,Median Base Pay,57042,
Seattle,Industry,2018-07,Farming & Agriculture,Median Base Pay,59179,
Seattle,Industry,2018-07,Government,Median Base Pay,60503,
Seattle,Industry,2018-07,Health Care & Hospitals,Median Base Pay,58983,
Seattle,Industry,2018-07,Information Technology,Median Base Pay,60345,
Seattle,Industry,2018-07,Insurance,Median Base Pay,60067,
Seattle,Industry,2018-07,Internet & Tech,Median Base Pay,62194,
Seattle,Industry,2018-07,Manufacturing,Median Base Pay,61505,
Seattle,Industry,2018-07,Marketing & Advertising,Median Base Pay,57571,
Seattle,Industry,2018-07,Media & Publishing,Median Base Pay,58334,
Seattle,Industry,2018-07,Nonprofit,Median Base Pay,56303,
Seattle,Industry,2018-07,Private Security,Median Base Pay,55516,
Seattle,Industry,2018-07,Real Estate,Median Base Pay,58214,
Seattle,Industry,2018-07,Recruiting & Staffing,Median Base Pay,56807,
Seattle,Industry,2018-07,Restaurants & Bars,Median Base Pay,55299,
Seattle,Industry,2018-07,Retail,Median Base Pay,55546,
Seattle,Industry,2018-07,Supermarkets,Median Base Pay,57193,
Seattle,Industry,2018-07,Telecommunications,Median Base Pay,58947,
Seattle,Industry,2018-07,Transportation & Logistics,Median Base Pay,59553,
Seattle,Industry,2018-07,Travel & Tourism,Median Base Pay,56611,
Seattle,Industry,2018-07,Wholesale,Median Base Pay,59038,
National,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,52266.66667,
National,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,52113.66667,
National,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,51944.66667,
National,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,51918.33333,
National,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,51747,
National,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,51645,
National,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,51426.33333,
National,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,51437.33333,
National,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,51368,
National,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,51395.66667,
National,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,51255.33333,
National,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,51184.33333,
National,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,51138,
National,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,51265,
National,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,51353.66667,
National,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,51367,
National,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,51332.33333,
National,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,51153,
National,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,51047.33333,
National,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,50789,
National,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,50711.66667,
National,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,50565,
National,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,50469,
National,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,50432.66667,
National,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,50334.66667,
National,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,50265.66667,
National,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,50115.33333,
National,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,50024.66667,
National,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,49867,
National,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,49659,
National,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,49458.66667,
National,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,49352.66667,
National,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,49300.33333,
National,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,49305.66667,
National,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,49310.33333,
National,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,49262.33333,
National,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,49155.66667,
National,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,49007.33333,
National,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,49014.66667,
National,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,49014.66667,
National,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,48969.66667,
National,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,48860.33333,
National,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,48727.33333,
National,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,48670.66667,
National,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,48575.33333,
National,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,48531,
National,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,48492.66667,
National,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,48392.66667,
National,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,48180.33333,
Atlanta,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,53871.33333,
Atlanta,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,53816.33333,
Atlanta,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,53682.33333,
Atlanta,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,53715.33333,
Atlanta,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,53655.33333,
Atlanta,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,53528.66667,
Atlanta,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,53486,
Atlanta,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,53332.66667,
Atlanta,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,53189,
Atlanta,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,53025.66667,
Atlanta,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,52928.33333,
Atlanta,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,52885.33333,
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,52888,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53023,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,52911.66667,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,52861,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52784.33333,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52733,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52657.33333,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52501,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52402.33333,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52251,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,52050.33333,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52250,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52262.33333,
Atlanta,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,52169.66667,
Atlanta,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,51668.66667,
Atlanta,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,51616.33333,
Atlanta,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,51470.33333,
Atlanta,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,51413.66667,
Atlanta,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,51177.66667,
Atlanta,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,51166,
Atlanta,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,51020.66667,
Atlanta,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,50881.66667,
Atlanta,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,50823,
Atlanta,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,50939.66667,
Atlanta,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,50953,
Atlanta,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,50792.66667,
Atlanta,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,50751.66667,
Atlanta,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,50559.66667,
Atlanta,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,50737,
Atlanta,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,50573.33333,
Atlanta,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,50690,
Atlanta,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,50577.66667,
Atlanta,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,50616,
Atlanta,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,50455.66667,
Atlanta,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,50178.66667,
Atlanta,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,50007.33333,
Atlanta,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,49986,
New York City,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61836,
New York City,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,61852.33333,
New York City,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,61938.66667,
New York City,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,61725.33333,
New York City,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,61652.33333,
New York City,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61498,
New York City,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,61122.66667,
New York City,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60695.66667,
New York City,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60380.66667,
New York City,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60491.66667,
New York City,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60489,
New York City,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60430,
New York City,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60297.66667,
New York City,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60517.33333,
New York City,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,60623.66667,
New York City,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60639.66667,
New York City,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60539.66667,
New York City,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60396.33333,
New York City,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60199,
New York City,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59838.33333,
New York City,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59656,
New York City,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59634.33333,
New York City,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59427.33333,
New York City,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59438.33333,
New York City,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59244.33333,
New York City,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,59298.33333,
New York City,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,59140.66667,
New York City,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,58985.66667,
New York City,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,58874.33333,
New York City,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,58761,
New York City,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,58683.66667,
New York City,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58385,
New York City,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,58159.33333,
New York City,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57939.66667,
New York City,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57801,
New York City,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,57654,
New York City,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57615.66667,
New York City,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,57682.66667,
New York City,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57568,
New York City,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,57653,
New York City,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,57833,
New York City,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,57888.66667,
New York City,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,57783,
New York City,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,57516.33333,
New York City,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,57371,
New York City,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,57139.66667,
New York City,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,56921.66667,
New York City,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,56794.66667,
New York City,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,56883,
Los Angeles,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,60781,
Los Angeles,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60742.66667,
Los Angeles,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60749.66667,
Los Angeles,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,60522.66667,
Los Angeles,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,60350.33333,
Los Angeles,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,60112.33333,
Los Angeles,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,60056.33333,
Los Angeles,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59981.66667,
Los Angeles,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,59915.33333,
Los Angeles,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59695.33333,
Los Angeles,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59553.66667,
Los Angeles,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59392,
Los Angeles,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,59254,
Los Angeles,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59383.66667,
Los Angeles,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59554.33333,
Los Angeles,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59884.66667,
Los Angeles,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,59860.66667,
Los Angeles,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59557.33333,
Los Angeles,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59250.66667,
Los Angeles,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58904,
Los Angeles,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58714.66667,
Los Angeles,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58386.33333,
Los Angeles,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58319.66667,
Los Angeles,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58583.66667,
Los Angeles,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58618.33333,
Los Angeles,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58373.33333,
Los Angeles,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57880.66667,
Los Angeles,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57447.66667,
Los Angeles,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57206.66667,
Los Angeles,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57128,
Los Angeles,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57046,
Los Angeles,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56907.33333,
Los Angeles,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56593.33333,
Los Angeles,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56528.66667,
Los Angeles,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56472.66667,
Los Angeles,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56366.33333,
Los Angeles,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56159.33333,
Los Angeles,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,55980.66667,
Los Angeles,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56079.66667,
Los Angeles,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56209.33333,
Los Angeles,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56214.33333,
Los Angeles,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55855.33333,
Los Angeles,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55559.33333,
Los Angeles,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55527,
Los Angeles,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55599.66667,
Los Angeles,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55666,
Los Angeles,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55371.33333,
Los Angeles,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,55161,
Los Angeles,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55172.33333,
Philadelphia,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,55723,
Philadelphia,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,55647.33333,
Philadelphia,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,55436.33333,
Philadelphia,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,55482.33333,
Philadelphia,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,55397,
Philadelphia,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55117.66667,
Philadelphia,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,54496,
Philadelphia,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54332,
Philadelphia,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54479.33333,
Philadelphia,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54580.66667,
Philadelphia,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54420.66667,
Philadelphia,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54398.33333,
Philadelphia,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54203,
Philadelphia,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54153.66667,
Philadelphia,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54179,
Philadelphia,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54650.33333,
Philadelphia,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54781.66667,
Philadelphia,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54612.66667,
Philadelphia,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54239.66667,
Philadelphia,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54172,
Philadelphia,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54110,
Philadelphia,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54069.66667,
Philadelphia,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,53773.33333,
Philadelphia,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,53611.66667,
Philadelphia,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,53446,
Philadelphia,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53518.66667,
Philadelphia,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,53734.33333,
Philadelphia,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53710.66667,
Philadelphia,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53552.33333,
Philadelphia,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53249.66667,
Philadelphia,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,52945,
Philadelphia,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,52931,
Philadelphia,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,52877.66667,
Philadelphia,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,52856.33333,
Philadelphia,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,52435,
Philadelphia,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,52219,
Philadelphia,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52278.66667,
Philadelphia,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52223,
Philadelphia,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52184,
Philadelphia,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52147.33333,
Philadelphia,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52297.33333,
Philadelphia,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52181,
Philadelphia,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52018,
Philadelphia,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,51804.33333,
Philadelphia,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,51863.66667,
Philadelphia,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,51771.66667,
Philadelphia,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,51785.66667,
Philadelphia,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,51571.66667,
Philadelphia,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,51689.66667,
Houston,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,55474.33333,
Houston,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,55463.33333,
Houston,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,55552,
Houston,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,55766,
Houston,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,55555,
Houston,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55311,
Houston,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,54867.66667,
Houston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54656.33333,
Houston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54510,
Houston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54465,
Houston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54512,
Houston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54375,
Houston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54407,
Houston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54423.33333,
Houston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54557,
Houston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54501,
Houston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54407.66667,
Houston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54595.66667,
Houston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54605.33333,
Houston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54586,
Houston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54369,
Houston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54380.33333,
Houston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54399,
Houston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54366.33333,
Houston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54354.66667,
Houston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54082.33333,
Houston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54096,
Houston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53935.66667,
Houston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53844.33333,
Houston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53438.33333,
Houston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53349.33333,
Houston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53509.33333,
Houston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53754,
Houston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53706,
Houston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53451.66667,
Houston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53130,
Houston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52928,
Houston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52922.66667,
Houston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52966.33333,
Houston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,53140.33333,
Houston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,53245,
Houston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,53164,
Houston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52961,
Houston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,52998.66667,
Houston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52875.66667,
Houston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52610.66667,
Houston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52470,
Houston,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,52492.33333,
Houston,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,52926.33333,
Seattle,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61414.66667,
Seattle,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,61527,
Seattle,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,61586.33333,
Seattle,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,61546,
Seattle,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,61296.33333,
Seattle,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61061.33333,
